dataset	sample_ID	genes_1	genes_2	breakpoint1	breakpoint2	status	support_split	support_span	filters	source	duplicates	nb_sources
Tembe_2014	SRR1659953	LTN1	PAK1IP1	21:28928551	6:10702637	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	KLHL22	TMEM106B	22:20455853	7:12237124	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	TRIOBP	CA3;CA3-AS1	22:37774005	8:85445537	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	NUDT3;RPS10-NUDT3	CERK	6:34344669	22:46685084	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	CRELD2	4:54547088	22:49925441	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	TRIM56	intergenic	7:101097664	22:50495727	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	BX322234.1;THBS2	GRM7-AS3	6:169216512	3:6737247	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	COL6A4P1	ASAH1	3:15172490	8:18067104	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	RPL14	AC012519.1;CADPS	3:40462061	3:62779350	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	GBE1	STIMATE;TMEM110-MUSTN1	3:81546192	3:52837978	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	CHDH	REEP4	3:53820822	8:22138301	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	RALA	SYNPR;SYNPR-AS1	7:39707613	3:63456973	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	AL354989.1;DCAF12	3:86473389	9:34088024	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	ST3GAL6	CTSO	3:98794435	4:155945568	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	SEC63	GUCA1C	6:107868129	3:108938335	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	AC092691.1	LSAMP	3:117997182	3:116444955	FP	23	4	inNormal;s0_LowEvidence	manta		1
Tembe_2014	SRR1659953	HSPBAP1	CHSY3	3:122740443	5:130083630	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	MRS2	SEMA5B	6:24423359	3:122921286	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	SEC22A	4:160296920	3:123271883	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	NOM1	3:166276720	7:156970909	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	YWHAG	SOX2-OT	7:76328828	3:181280131	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	DLG1	AL355987.3;TMEM141	3:197204641	9:136793038	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	FLNA	MYL5	X:154348765	4:680617	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	AARS2;AL353588.1;TMEM151B	GAK	6:44299913	4:890695	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	SNHG15	intergenic	7:44983742	4:26118758	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	INMT-MINDY4;MINDY4	intergenic	7:30835892	4:49559606	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	SV2C	intergenic	5:76314824	4:49560538	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	PPA2	AC005178.1	4:105369672	5:133720619	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	NT5C3A	LINC01378;NT5C3AP1	7:33014505	4:117574873	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	SEC24D	HLA-C	4:118755553	6:31268942	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	MRS2	intergenic	6:24423360	4:161108494	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	RPL30	5:10488787	8:98045399	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	RPL37	COL19A1;RPL37P15	5:40832555	6:70098478	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	AL355987.3;TMEM141	intergenic	9:136793005	5:73481298	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	MT-ND6	MTND6P22	MT:14653	5:100046502	FP	37	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659953	MT-ND6	MTND6P4;PCBD2	MT:14653	5:134924177	FP	37	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659953	MT-ND5	MTND5P11;PCBD2	MT:13370	5:134925501	FP	91	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659953	intergenic	SPRY4	9:22144628	5:142311959	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	CD74	intergenic	5:150404680	X:106286726	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	BMP6	KCTD20	6:7835833	6:36490556	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	C6orf62	AC009264.1	6:24705319	7:136790556	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	ZNRD1ASP	6:29834990	6:30013516	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1659953	HLA-S	HLA-A	6:31382241	6:29945451	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	HLA-C	HLA-J;ZNRD1ASP	6:31268937	6:30009773	FP	0	0	HLA;Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	HLA-C	HLA-B	6:31268939	6:31354060	FP	0	13	HLA;Imprecise	manta		1
Tembe_2014	SRR1659953	intergenic	KCTD20	8:108191814	6:36490377	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	Z84488.2	CBX3	6:116452644	7:26212597	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	ASAH1	intergenic	8:18067133	6:145370347	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	FBXL18	YWHAG	7:5447035	7:76328811	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1659953	STARD3NL	CBX3	7:38194752	7:26212597	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1659953	IL1RAPL1	PPIA	X:29381097	7:44802832	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	KDM7A	SNHG15	7:140120732	7:44983740	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	DTX2P1;DTX2P1-UPK3BP1-PMS2P11	DTX2	7:77003449	7:76504356	FP	0	4	Imprecise	manta		1
Tembe_2014	SRR1659953	LINC01603	AL355987.3;TMEM141	8:69426267	9:136793037	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	KLF10	AL691420.1;DEC1	8:102649137	9:115335727	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	BNC2	Y:26431803	9:16418874	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	FANCC	EBLN3P	9:95405842	9:37089796	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	EIF2S3	EIF2S3	X:24074959	X:24073600	FP	0	3	Imprecise;Inner	manta		1
Tembe_2014	SRR1659953	FAM199X	TBL1Y	X:104193584	Y:6950257	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659953	intergenic	AC244107.1	X:154584941	X:154654754	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	EWSR1	ATF1	22:29287134	12:50814280	TP	320	61	PASS	manta		4
Tembe_2014	SRR1659954	TMPRSS2	ETV1	21:41494375	7:13935838	TP	265	92	PASS	manta		4
Tembe_2014	SRR1659954	EWSR1	FLI1	22:29287134	11:128807180	TP	353	51	PASS	manta		4
Tembe_2014	SRR1659954	ETV6	NTRK3	12:11869969	15:87940753	TP	412	99	PASS	manta		4
Tembe_2014	SRR1659954	CD74	AL132671.2;ROS1	5:150404680	6:117324415	TP	210	31	PASS	manta		4
Tembe_2014	SRR1659954	HOOK3	RET	8:42968214	10:43116584	TP	285	41	PASS	manta		4
Tembe_2014	SRR1659954	EML4	ALK	2:42301392	2:29223584	TP	259	41	PASS	manta		1
Tembe_2014	SRR1659954	AKAP9	BRAF	7:92003235	7:140787584	TP	347	48	PASS	manta		4
Tembe_2014	SRR1659954	BRD4	NUTM1	19:15254152	15:34347969	TP	282	82	PASS	manta		4
Tembe_2014	SRR1659954	RER1	SORCS2	1:2393059	4:7530353	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	H6PD	BMPR2	1:9270959	2:202543177	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	FBXO44	SIRT3	1:11661776	11:222593	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	FBLIM1	1:43647037	1:15785329	FP	0	6	Imprecise	manta		1
Tembe_2014	SRR1659954	AC004824.1;RCC2	intergenic	1:17407225	16:71398699	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	NBL1	intergenic	1:19658456	11:9342276	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	SH3BGRL3	intergenic	1:26281232	6:52657731	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CCNI	SCP2	4:77047158	1:52947243	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL359504.1;PRKACB	TXN2	1:84086233	22:36467328	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PRKACB	TXN2	1:84086552	22:36467456	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ATP5MF;ATP5MF-PTCD1;PTCD1	PKN2-AS1	7:99458195	1:87824090	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	DCT	PKN2-AS1	13:94465457	1:88136925	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	intergenic	2:94790180	21:8777615	FP	22	0	s0_LowEvidence	manta	2:94790180->22:12797309,11:127778769->21:27696865,10:69213564->22:17561014,MT:16456->MT:98,6:165129866->1:90056436,4:49302714->1:201343436,20:29453937->20:29124855,20:30652895->4:49560542,8:43503723->22:11903000,3:89486564->4:49560538,6:104085592->9:64134425,8:43503723->9:64134429	1
Tembe_2014	SRR1659954	AC005943.1;UQCR11	intergenic	19:1598049	1:95509546	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ADAR	PCNT	1:154582471	21:46443469	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ADAR	ZMIZ1-AS1	1:154582475	10:78974674	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	GNS	DAP3	12:64713928	1:155724482	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	AL365181.3;BCAN	3:176026017	1:156643631	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RNLS	ISG20L2	10:88470609	1:156722255	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	HDGF	AP001043.1	1:156742243	21:38936372	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	OTX2-AS1	KIRREL1	14:56904276	1:158097271	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	EI24;FEZ1	intergenic	11:125584242	1:158455833	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL7L1	PRRX1	6:42889459	1:170722960	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CNIH3	FAM129A	1:224593156	1:184791956	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	SLC35A1	intergenic	6:87512047	1:194379878	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CDH13	AC096677.2;PHLDA3	16:83271540	1:201464803	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPS11	intergenic	19:49499689	1:209439287	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	TOMM7	1:215359206	7:22818048	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CNIH3	CNIH3	1:224566264	1:224515741	FP	15	9	Inner;s0_Local	manta	1:224529420->1:224515741	1
Tembe_2014	SRR1659954	intergenic	DONSON;SON	1:224817979	21:33571014	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	UQCR10	GALNT2	22:29769944	1:230121966	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	UBALD2	DISC1;TSNAX-DISC1	17:76271160	1:231627219	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	IRF2BP2	intergenic	1:234605166	2:183493198	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AC062031.1	IRF2BP2	2:145919800	1:234605171	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	HECTD4	intergenic	12:112161257	1:238083981	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ZFPM2;ZFPM2-AS1	AC118555.1;SMYD3	8:105798377	1:246026057	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ASB13	DMD	10:5639724	X:31863019	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	AL133415.1;VIM	17:49688393	10:17233770	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	MLLT10	NKIRAS2	10:21580388	17:42024774	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPLP1	DNAJC1	15:69455546	10:21953822	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CISD1	intergenic	10:58287832	2:19826772	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PDXDC1;PKD1P6	SLC16A9	16:15138817	10:59666158	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AC093512.2;ALDOA	CCDC6	16:30070414	10:59876590	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	PJA2	10:69213564	5:109341034	FP	9	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659954	PSAP	CSGALNACT1	10:71816299	8:19507529	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PPIB;SNX22	SLC16A12	15:64155879	10:89476905	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL13A	RPL13AP6;SHOC2	19:49491757	10:110936763	FP	33	0	inNormal;s0_LowEvidence	manta		1
Tembe_2014	SRR1659954	IQGAP1	AC010998.1	15:90501155	10:120964885	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL359922.1;CDKN2A	AL445237.1;NKX1-2	9:21971156	10:124447893	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL451069.3	HECTD4	10:132438714	12:112161260	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AC009690.1;AC009690.2;HEXA	CFAP46	15:72345446	10:132809080	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	IFITM2	AC011124.1;IFITM8P	11:308320	8:63409173	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ZNF195	PRELID2	11:3358766	5:145673747	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	BBOX1-AS1	SWAP70	11:27194684	11:9751698	FP	0	6	Imprecise	manta		1
Tembe_2014	SRR1659954	SWAP70	BBOX1-AS1	11:9751721	11:27194661	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	TDRP	AL049629.2;CD59	8:536832	11:33722463	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AP001803.1	GNAS	11:56736361	20:58903531	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	DCT	intergenic	13:94439627	11:61667976	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PIEZO1	SLC22A10;SLC22A25	16:88716361	11:63192178	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PRDX5	AC011998.1;PDE11A	11:64321781	2:178105753	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	NEAT1	intergenic	11:65426385	2:24466135	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	NEAT1	RIOK1	11:65426513	6:7409796	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	P4HB	AP002336.2;PPFIA1	17:81843159	11:70315704	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	SLC25A1	intergenic	22:19176064	11:85935722	FP	0	0	Imprecise;lowSupport	manta	22:19175886->11:85935917,22:19175882->7:63932242	1
Tembe_2014	SRR1659954	POLR2E	AP001889.1;RDX	19:1090087	11:110050016	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AP001267.3;KMT2A	THOC2	11:118523462	X:123610963	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	NIPSNAP2	12:720204	7:55999534	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PIR	LPAR5	X:15397449	12:6633204	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	TPI1	intergenic	12:6870828	2:183287135	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AC141557.1	LINC01198	12:9406308	13:46465933	FP	41	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659954	intergenic	AC141557.1	7:150035118	12:9407398	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	YBX3	RPH3AL	12:10699478	17:330180	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	CCDC66;FAM208A	12:13165450	3:56621000	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	MGST1;SUPT16HP1	SUPT16H	12:16400460	14:21360933	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ETFRF1;KRAS	intergenic	12:25205730	6:54775251	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL13A	AC024940.2	19:49491547	12:31252126	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AC084824.1;DNM1L	NAP1L1	12:32726580	12:76050617	FP	0	3	Imprecise	manta		1
Tembe_2014	SRR1659954	AC115837.1;MIR2052HG	AC023509.1;PCBP2	8:74603740	12:53462481	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	E2F7	TRIM28	12:77023750	19:58548306	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CANX	POC1B	5:179730925	12:89459610	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	LPIN1	intergenic	2:11784290	12:91707928	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	LINC01619	NUP88;RABEP1	12:92021018	17:5385450	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	RBM46	12:106348974	4:154812716	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PPP1CC	intergenic	12:110719810	2:17503991	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PCNP	BRAP;PCNPP1	3:101590241	12:111670051	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	HIP1R	CSGALNACT1	12:122862447	8:19516907	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	MFSD12	intergenic	19:3538650	12:123455343	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	MFSD12	12:124736652	19:3538650	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL365205.1;TOMM6	AC122688.1	6:41789290	12:125056445	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RBM23	TMEM132D	14:22901382	12:129794678	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	TEKT4P2	intergenic	21:9117872	13:23145480	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	TPT1	intergenic	13:45337177	5:178181248	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AGTR1	RCBTB1	3:148728911	13:49533074	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	C13orf42	ABHD12;PYGB	13:51128539	20:25297829	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	KCTD12	X:128707537	13:76881665	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL136531.2;FKBP1A;SDCBP2-AS1	intergenic	20:1368978	13:90250562	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL4	RPL4P1	15:66499443	14:21751447	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL121594.1;KIAA0391;SEPT7P1	SEPT7	14:35159047	7:35831425	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	PYGL	3:104364604	14:50905380	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ADGRG7;GMFBP1	GMFB	3:100665279	14:54480956	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AC008050.1	AC010260.1;SERINC5	14:76657494	5:80139614	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	PSMC1	PSMC1P2	14:90263427	7:27461932	FP	8	0	s0_LowEvidence	manta		1
Tembe_2014	SRR1659954	PTMA	TRIP11	2:231713108	14:92027083	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CCDC32	CBX3	15:40562772	7:26201769	FP	4	1	inNormal	manta		1
Tembe_2014	SRR1659954	AC018512.1;SERF2	AC084368.1;SLC25A13	15:43793083	7:96306810	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CNOT1;SETD6	FANCI	16:58520250	15:89267529	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	WDR90	DTNB	16:664176	2:25463775	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	AARS2;AL353588.1;TMEM151B	16:3577812	6:44299988	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	IL11RA	intergenic	9:34661560	16:13862431	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	BFAR	2:46638064	16:14650182	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CD2BP2	AC006529.1;SND1	16:30353368	7:127858097	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	SLC25A1	16:35174381	22:19175890	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	NONO	intergenic	X:71300752	16:69755909	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	WWOX	WWOX	16:78432752	16:79211608	FP	8	0	Inner;s0_LowEvidence	manta		1
Tembe_2014	SRR1659954	PIEZO1	intergenic	16:88716361	2:71853799	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	MFSD12	SPIRE2	19:3538650	16:89835839	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	VPS53	VPS53	17:517655	17:518669	FP	3	3	Inner;s0_Local	manta		1
Tembe_2014	SRR1659954	AC005695.2;STX8	SRR;TSR1	17:9301648	17:2322671	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RYK	ANKFY1;RYKP1	3:134195082	17:4222910	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	SENP3;SENP3-EIF4A1	LINC01322	17:7571837	3:165312925	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	AL109954.1	SYNRG	20:23503128	17:37515408	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL23	intergenic	17:38850081	5:117153552	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL19	AC007683.1;NAPEPLD	17:39203038	7:103141710	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	WFS1	HDAC5	4:6302826	17:44082507	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	NME1-NME2;NME2	ITGB5	17:51171744	3:124874307	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ERN1	AARS2;AL353588.1;TMEM151B	17:64048605	6:44299916	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPL38	AC105399.1	17:74209878	2:77793087	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ANKRD66	TBC1D16	6:46748991	17:79937290	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CLCN3	intergenic	4:169720545	18:30625730	FP	0	0	Imprecise;lowSupport	manta	4:169720545->2:150920164	1
Tembe_2014	SRR1659954	ATOX1	DYM	5:151742822	18:49292593	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	POLR2E	intergenic	19:1088305	5:113809947	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPS15	CACNA2D3;RPS15P5	19:1440494	3:54626615	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	CHD7	AP3D1	8:60782265	19:2101459	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	ITGA2	intergenic	5:53094198	19:2898167	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	MFSD12	SLC35F1	19:3538650	6:118187588	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	MFSD12	CPLX1	19:3538650	4:824385	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	AHSA2P;USP34	19:4243224	2:61189507	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	intergenic	BST2	Y:15823562	19:17405592	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPS16	AC011447.1;ZNF90	19:39433522	19:20125284	FP	0	0	Imprecise;inNormal;lowSupport	manta		1
Tembe_2014	SRR1659954	AC020907.6;FXYD3	intergenic	19:35124297	X:104264865	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	FXYD5	PPP2R3A	19:35164179	3:136018937	FP	0	0	Imprecise;lowSupport	manta		1
Tembe_2014	SRR1659954	RPS16	SULF2	19:39433207	20:47745383	FP	0	0	Imprecise;lowSupport	manta		1
